text,label
"Ron Regan Jr is My Kinda Guy \\""Now that the country is awash in Reagan nostalgia, some observers are predicting\that you will enter politics. Would you like to be president of the United\States?""\\""I would be unelectable. I'm an atheist. As we all know, that is something\people won't accept.""\\""What would you do if Senator Kerry asked you to be his vice president?""\\""I would question his sanity.""\\""Do you ever go to church?""\\""No. I visit my wife's sangha.""\\""So you sometimes practice Buddhism?""\\""I don't claim anything. But my sympathies would be in that direction. I admire\the fact that the central core of Buddhist teaching involves mindfulness and\loving kindness and compassion.""\\So lets get this straight.  He's an a ...\\",0
"Tell a story about a robot who learns to feel emotions.

- A guy who's got a big smile on his face.

- A girl who doesn't like to be touched by anyone but herself.

- A guy who's always on the lookout for a girl.

- A girl who likes to dance and have fun.

- A girl who loves watching ""The Twilight Zone"" and is a fan of the show.

- A woman who enjoys",1
"What is quantum computing?

QC is a general-purpose computer-based computing system that uses quantum mechanics to create physical objects. It uses a unique ""spin wave"" effect to change the number of particles in the system, and to calculate the amount of energy necessary to spin the object. It works by measuring the speed at which particles move, and by measuring their mass.

QC applications include information computing, information security, information storage and encryption.

QC is an",1
"Write a paragraph about climate change.

The next step was to read the report ""Climate Change in the United States, by National Academy Press, 2012"", a publication of the Association of American University's Center for Science and Public Policy's Global Change Research Program. The report was made available online in January 2012, but the authors now say they will not publish it until the report is published in October.

The authors of the report say that ""this is not an attempt to make a statement",1
"Tell a story about a robot who learns to feel emotions.

A good example is the robot Mr. Robot.

The robot Mr. Robot was based on was based on the comic book version of the character and the show.

Many people believe that robots are the new super-heroes, as the ""Super-Soldier"" Superman was introduced in the show.

However, there is no evidence that the robot Mr. Robot is from the comic book.

",1
"Tell a story about a robot who learns to feel emotions. This is what you should be doing.

I use a couple of different words for robots in this article:

Humans have learned to be emotionally driven through the use of complex, emotional tools.

This was an experiment. I'd say that they've learned to use emotion to improve their performance.

As an example, when a robot was in need of a certain way of getting to a certain point, I",1
"Study Says Birds Feed Other Birds' Young (AP) AP - It's a lesson many little humans could learn from baby birds: Sometimes, being nice to other youngsters pays off. Brown-headed cowbirds, like several other bird species, leave their eggs in the nests of other birds, who then feed and raise the cowbird chicks.",0
"Write a paragraph about climate change. It's your choice. I'm not going to give you a hard answer.

But that doesn't mean you can't tell some people something that they're not already aware of.

You can tell an audience what they're really thinking. What you're thinking is something that they're not expecting.

If you're going to make a statement that your audience is expecting, then you need to make it clear that you're not trying for anything",1
"Vending Machines Making Room for Healthy Products By IRA DREYFUSS     WASHINGTON (AP) -- The typical vending machine fare consists of chocolate bars and potato chips, leaving few options for people seeking low-calorie or low-salt snacks.    That is changing now as companies develop markets for products they expect to satisfy both nutritionists and consumers...",0
"Bangkok's Canals Losing to Urban Sprawl (AP) AP - Along the banks of the canal, women in rowboats grill fish and sell fresh bananas. Families eat on floating pavilions, rocked gently by waves from passing boats.",0
"International Group Teams Against Spam Task force plans antispam campaign, from education to cross-border legal efforts.",0
"Oracle Sales Data Seen Being Released (Reuters) Reuters - Oracle Corp. sales documents\detailing highly confidential information, such as which\companies receive discounts on Oracle's business software\products and the size of the discounts, are likely to be made\public, a federal judge said on Friday.",0
Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now.,0
"Gene Blocker Turns Monkeys Into Workaholics - Study (Reuters) Reuters - Procrastinating monkeys were turned\into workaholics using a gene treatment to block a key brain\compound, U.S. researchers reported on Wednesday.",0
"IBM's mainframe momentum continues Big Blue's ""dinosaur"" mainframe business gets a boost with a European customer consolidating SAP applications using Linux.",0
"Explain how photosynthesis works. You can see the photoynthetic system by looking at its activity in water, or by looking at its color. See also: Photosynthesis (blue)

Chemical Activity (red and green)

Chemical activity in the air is measured by the amount of oxygen, carbon dioxide, and methane in the air.

In Earth, the oxygen in the air is usually released into the atmosphere, which is where most of the sunlight gets taken up",1
